"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"38 years"	"38"	"Male"	"M"	"2012"	"2012"	692	248735	278.2
	"38 years"	"38"	"Male"	"M"	"2013"	"2013"	689	259487	265.5
	"38 years"	"38"	"Male"	"M"	"2014"	"2014"	738	254545	289.9
	"38 years"	"38"	"Male"	"M"	"2015"	"2015"	829	265738	312.0
	"38 years"	"38"	"Male"	"M"	"2016"	"2016"	893	270564	330.1
	"38 years"	"38"	"Male"	"M"	"2017"	"2017"	986	282425	349.1
	"38 years"	"38"	"Male"	"M"	"2018"	"2018"	1017	305683	332.7
	"38 years"	"38"	"Male"	"M"	"2019"	"2019"	1020	293422	347.6
	"38 years"	"38"	"Male"	"M"	"2020 "	"2020"	1354	297546	455.1
	"39 years"	"39"	"Female"	"F"	"2001"	"2001"	796	308968	257.6
	"39 years"	"39"	"Female"	"F"	"2002"	"2002"	816	312112	261.4
	"39 years"	"39"	"Female"	"F"	"2003"	"2003"	778	317242	245.2
	"39 years"	"39"	"Female"	"F"	"2004"	"2004"	688	319712	215.2
	"39 years"	"39"	"Female"	"F"	"2005"	"2005"	715	300915	237.6
	"39 years"	"39"	"Female"	"F"	"2006"	"2006"	669	287887	232.4
	"39 years"	"39"	"Female"	"F"	"2007"	"2007"	658	288752	227.9
	"39 years"	"39"	"Female"	"F"	"2008"	"2008"	589	287380	205.0
	"39 years"	"39"	"Female"	"F"	"2009"	"2009"	571	312156	182.9
	"39 years"	"39"	"Female"	"F"	"2010"	"2010"	593	315830	187.8
	"39 years"	"39"	"Female"	"F"	"2011"	"2011"	505	299052	168.9
	"39 years"	"39"	"Female"	"F"	"2012"	"2012"	529	289831	182.5
	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	464	281510	164.8
	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	545	291795	186.8
	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	481	286233	168.0
	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	564	297922	189.3
	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	591	302582	195.3
	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	639	313247	204.0
	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	675	333975	202.1
	"39 years"	"39"	"Female"	"F"	"2020 "	"2020"	794	323439	245.5
	"39 years"	"39"	"Male"	"M"	"2001"	"2001"	1153	273377	421.8
	"39 years"	"39"	"Male"	"M"	"2002"	"2002"	1110	275227	403.3
	"39 years"	"39"	"Male"	"M"	"2003"	"2003"	1088	279451	389.3
	"39 years"	"39"	"Male"	"M"	"2004"	"2004"	991	284772	348.0
	"39 years"	"39"	"Male"	"M"	"2005"	"2005"	977	267878	364.7
	"39 years"	"39"	"Male"	"M"	"2006"	"2006"	942	254080	370.7
	"39 years"	"39"	"Male"	"M"	"2007"	"2007"	940	256610	366.3
	"39 years"	"39"	"Male"	"M"	"2008"	"2008"	814	256951	316.8
	"39 years"	"39"	"Male"	"M"	"2009"	"2009"	881	279940	314.7
	"39 years"	"39"	"Male"	"M"	"2010"	"2010"	796	278259	286.1
	"39 years"	"39"	"Male"	"M"	"2011"	"2011"	744	265298	280.4
	"39 years"	"39"	"Male"	"M"	"2012"	"2012"	720	255876	281.4
	"39 years"	"39"	"Male"	"M"	"2013"	"2013"	765	248914	307.3
	"39 years"	"39"	"Male"	"M"	"2014"	"2014"	754	261006	288.9
	"39 years"	"39"	"Male"	"M"	"2015"	"2015"	843	255470	330.0
	"39 years"	"39"	"Male"	"M"	"2016"	"2016"	856	265377	322.6
	"39 years"	"39"	"Male"	"M"	"2017"	"2017"	996	271626	366.7
	"39 years"	"39"	"Male"	"M"	"2018"	"2018"	1022	281802	362.7
	"39 years"	"39"	"Male"	"M"	"2019"	"2019"	1074	305026	352.1
	"39 years"	"39"	"Male"	"M"	"2020 "	"2020"	1467	293446	499.9
	"40 years"	"40"	"Female"	"F"	"2001"	"2001"	911	310413	293.5
	"40 years"	"40"	"Female"	"F"	"2002"	"2002"	814	309003	263.4
	"40 years"	"40"	"Female"	"F"	"2003"	"2003"	892	312002	285.9
	"40 years"	"40"	"Female"	"F"	"2004"	"2004"	886	317230	279.3
	"40 years"	"40"	"Female"	"F"	"2005"	"2005"	765	319644	239.3
	"40 years"	"40"	"Female"	"F"	"2006"	"2006"	680	300944	226.0
	"40 years"	"40"	"Female"	"F"	"2007"	"2007"	663	287833	230.3
	"40 years"	"40"	"Female"	"F"	"2008"	"2008"	673	288584	233.2
	"40 years"	"40"	"Female"	"F"	"2009"	"2009"	631	287135	219.8
	"40 years"	"40"	"Female"	"F"	"2010"	"2010"	566	309518	182.9
	"40 years"	"40"	"Female"	"F"	"2011"	"2011"	598	313418	190.8
	"40 years"	"40"	"Female"	"F"	"2012"	"2012"	606	299351	202.4
	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	577	290172	198.8
	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	520	282844	183.8
	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	522	292797	178.3
	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	568	285775	198.8
	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	637	299630	212.6
	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	616	302139	203.9
	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	659	312777	210.7
	"40 years"	"40"	"Female"	"F"	"2020 "	"2020"	850	334132	254.4
	"40 years"	"40"	"Male"	"M"	"2001"	"2001"	1178	273309	431.0
	"40 years"	"40"	"Male"	"M"	"2002"	"2002"	1164	273239	426.0
	"40 years"	"40"	"Male"	"M"	"2003"	"2003"	1090	274832	396.6
	"40 years"	"40"	"Male"	"M"	"2004"	"2004"	1075	280103	383.8
	"40 years"	"40"	"Male"	"M"	"2005"	"2005"	1087	285315	381.0
	"40 years"	"40"	"Male"	"M"	"2006"	"2006"	1044	268779	388.4
	"40 years"	"40"	"Male"	"M"	"2007"	"2007"	916	254838	359.4
	"40 years"	"40"	"Male"	"M"	"2008"	"2008"	853	257373	331.4
	"40 years"	"40"	"Male"	"M"	"2009"	"2009"	875	257800	339.4
	"40 years"	"40"	"Male"	"M"	"2010"	"2010"	794	280347	283.2
	"40 years"	"40"	"Male"	"M"	"2011"	"2011"	884	276223	320.0
	"40 years"	"40"	"Male"	"M"	"2012"	"2012"	825	265554	310.7
	"40 years"	"40"	"Male"	"M"	"2013"	"2013"	850	256037	332.0
	"40 years"	"40"	"Male"	"M"	"2014"	"2014"	784	250338	313.2
	"40 years"	"40"	"Male"	"M"	"2015"	"2015"	800	261867	305.5
	"40 years"	"40"	"Male"	"M"	"2016"	"2016"	918	255322	359.5
	"40 years"	"40"	"Male"	"M"	"2017"	"2017"	980	266265	368.1
	"40 years"	"40"	"Male"	"M"	"2018"	"2018"	1035	270868	382.1
	"40 years"	"40"	"Male"	"M"	"2019"	"2019"	1110	281115	394.9
	"40 years"	"40"	"Male"	"M"	"2020 "	"2020"	1471	305005	482.3
	"41 years"	"41"	"Female"	"F"	"2001"	"2001"	952	322134	295.5
	"41 years"	"41"	"Female"	"F"	"2002"	"2002"	972	310955	312.6
	"41 years"	"41"	"Female"	"F"	"2003"	"2003"	922	309784	297.6
	"41 years"	"41"	"Female"	"F"	"2004"	"2004"	876	313210	279.7
	"41 years"	"41"	"Female"	"F"	"2005"	"2005"	873	318667	274.0
	"41 years"	"41"	"Female"	"F"	"2006"	"2006"	832	321515	258.8
	"41 years"	"41"	"Female"	"F"	"2007"	"2007"	720	302948	237.7
	"41 years"	"41"	"Female"	"F"	"2008"	"2008"	723	290028	249.3
	"41 years"	"41"	"Female"	"F"	"2009"	"2009"	659	291015	226.4
	"41 years"	"41"	"Female"	"F"	"2010"	"2010"	627	287077	218.4
	"41 years"	"41"	"Female"	"F"	"2011"	"2011"	639	310606	205.7
	"41 years"	"41"	"Female"	"F"	"2012"	"2012"	637	313645	203.1
	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	610	299602	203.6
	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	608	291307	208.7
	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	631	283596	222.5
	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	602	292201	206.0
	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	639	287351	222.4
	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	643	299042	215.0
	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	666	301702	220.7
	"41 years"	"41"	"Female"	"F"	"2020 "	"2020"	982	312993	313.7
	"41 years"	"41"	"Male"	"M"	"2001"	"2001"	1370	287192	477.0
	"41 years"	"41"	"Male"	"M"	"2002"	"2002"	1283	273333	469.4
	"41 years"	"41"	"Male"	"M"	"2003"	"2003"	1282	273154	469.3
	"41 years"	"41"	"Male"	"M"	"2004"	"2004"	1187	275659	430.6
	"41 years"	"41"	"Male"	"M"	"2005"	"2005"	1132	280967	402.9
	"41 years"	"41"	"Male"	"M"	"2006"	"2006"	1157	286853	403.3
	"41 years"	"41"	"Male"	"M"	"2007"	"2007"	1046	270300	387.0
	"41 years"	"41"	"Male"	"M"	"2008"	"2008"	900	256384	351.0
	"41 years"	"41"	"Male"	"M"	"2009"	"2009"	926	259045	357.5
	"41 years"	"41"	"Male"	"M"	"2010"	"2010"	853	257448	331.3
	"41 years"	"41"	"Male"	"M"	"2011"	"2011"	824	279600	294.7
	"41 years"	"41"	"Male"	"M"	"2012"	"2012"	924	276352	334.4
	"41 years"	"41"	"Male"	"M"	"2013"	"2013"	825	265478	310.8
	"41 years"	"41"	"Male"	"M"	"2014"	"2014"	878	257166	341.4
	"41 years"	"41"	"Male"	"M"	"2015"	"2015"	873	250870	348.0
	"41 years"	"41"	"Male"	"M"	"2016"	"2016"	939	261189	359.5
	"41 years"	"41"	"Male"	"M"	"2017"	"2017"	983	255872	384.2
	"41 years"	"41"	"Male"	"M"	"2018"	"2018"	1090	265191	411.0
	"41 years"	"41"	"Male"	"M"	"2019"	"2019"	1125	270051	416.6
	"41 years"	"41"	"Male"	"M"	"2020 "	"2020"	1513	280876	538.7
	"42 years"	"42"	"Female"	"F"	"2001"	"2001"	1031	303697	339.5
	"42 years"	"42"	"Female"	"F"	"2002"	"2002"	1001	322146	310.7
	"42 years"	"42"	"Female"	"F"	"2003"	"2003"	997	310835	320.7
	"42 years"	"42"	"Female"	"F"	"2004"	"2004"	972	309762	313.8
	"42 years"	"42"	"Female"	"F"	"2005"	"2005"	939	313142	299.9
	"42 years"	"42"	"Female"	"F"	"2006"	"2006"	955	318615	299.7
	"42 years"	"42"	"Female"	"F"	"2007"	"2007"	838	321493	260.7
	"42 years"	"42"	"Female"	"F"	"2008"	"2008"	819	302919	270.4
	"42 years"	"42"	"Female"	"F"	"2009"	"2009"	771	289903	266.0
	"42 years"	"42"	"Female"	"F"	"2010"	"2010"	744	291148	255.5
	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	714	288707	247.3
	"42 years"	"42"	"Female"	"F"	"2012"	"2012"	671	310627	216.0
	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	697	313473	222.3
	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	751	300544	249.9
	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	689	291833	236.1
	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	656	283118	231.7
	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	716	293571	243.9
	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	693	286632	241.8
	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	714	298409	239.3
	"42 years"	"42"	"Female"	"F"	"2020 "	"2020"	932	301629	309.0
	"42 years"	"42"	"Male"	"M"	"2001"	"2001"	1398	268165	521.3
	"42 years"	"42"	"Male"	"M"	"2002"	"2002"	1406	287385	489.2
	"42 years"	"42"	"Male"	"M"	"2003"	"2003"	1427	273352	522.0
	"42 years"	"42"	"Male"	"M"	"2004"	"2004"	1274	274115	464.8
	"42 years"	"42"	"Male"	"M"	"2005"	"2005"	1249	276683	451.4
	"42 years"	"42"	"Male"	"M"	"2006"	"2006"	1300	282613	460.0
	"42 years"	"42"	"Male"	"M"	"2007"	"2007"	1186	288632	410.9
	"42 years"	"42"	"Male"	"M"	"2008"	"2008"	1103	272225	405.2
	"42 years"	"42"	"Male"	"M"	"2009"	"2009"	1018	258396	394.0
	"42 years"	"42"	"Male"	"M"	"2010"	"2010"	932	260305	358.0
	"42 years"	"42"	"Male"	"M"	"2011"	"2011"	880	258890	339.9
	"42 years"	"42"	"Male"	"M"	"2012"	"2012"	885	279621	316.5
	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	976	275968	353.7
	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	894	266410	335.6
	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	906	257510	351.8
	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	911	250107	364.2
	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	977	261811	373.2
	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	1005	254863	394.3
	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	1116	264507	421.9
	"42 years"	"42"	"Male"	"M"	"2020 "	"2020"	1471	269869	545.1
	"43 years"	"43"	"Female"	"F"	"2001"	"2001"	1130	297663	379.6
	"43 years"	"43"	"Female"	"F"	"2002"	"2002"	1159	304251	380.9
	"43 years"	"43"	"Female"	"F"	"2003"	"2003"	1035	323000	320.4
	"43 years"	"43"	"Female"	"F"	"2004"	"2004"	1105	311972	354.2
	"43 years"	"43"	"Female"	"F"	"2005"	"2005"	1080	311141	347.1
	"43 years"	"43"	"Female"	"F"	"2006"	"2006"	1062	314893	337.3
	"43 years"	"43"	"Female"	"F"	"2007"	"2007"	942	320711	293.7
	"43 years"	"43"	"Female"	"F"	"2008"	"2008"	900	323842	277.9
	"43 years"	"43"	"Female"	"F"	"2009"	"2009"	816	305390	267.2
	"43 years"	"43"	"Female"	"F"	"2010"	"2010"	753	293309	256.7
	"43 years"	"43"	"Female"	"F"	"2011"	"2011"	758	290628	260.8
	"43 years"	"43"	"Female"	"F"	"2012"	"2012"	709	288648	245.6
	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	756	310435	243.5
	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	766	314221	243.8
	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	716	301013	237.9
	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	764	291447	262.1
	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	732	284210	257.6
	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	740	292793	252.7
	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	769	286191	268.7
	"43 years"	"43"	"Female"	"F"	"2020 "	"2020"	990	298200	332.0
	"43 years"	"43"	"Male"	"M"	"2001"	"2001"	1541	264146	583.4
	"43 years"	"43"	"Male"	"M"	"2002"	"2002"	1440	268136	537.0
	"43 years"	"43"	"Male"	"M"	"2003"	"2003"	1568	287170	546.0
	"43 years"	"43"	"Male"	"M"	"2004"	"2004"	1412	273737	515.8
	"43 years"	"43"	"Male"	"M"	"2005"	"2005"	1374	274469	500.6
	"43 years"	"43"	"Male"	"M"	"2006"	"2006"	1330	277353	479.5
	"43 years"	"43"	"Male"	"M"	"2007"	"2007"	1329	283227	469.2
	"43 years"	"43"	"Male"	"M"	"2008"	"2008"	1151	289385	397.7
	"43 years"	"43"	"Male"	"M"	"2009"	"2009"	1115	272957	408.5
	"43 years"	"43"	"Male"	"M"	"2010"	"2010"	977	260367	375.2
	"43 years"	"43"	"Male"	"M"	"2011"	"2011"	1030	260008	396.1
	"43 years"	"43"	"Male"	"M"	"2012"	"2012"	958	258788	370.2
	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	993	279161	355.7
	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	983	276580	355.4
	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	1047	266423	393.0
	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	1126	256508	439.0
	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	1067	250779	425.5
	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	1083	261009	414.9
	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	1140	254368	448.2
	"43 years"	"43"	"Male"	"M"	"2020 "	"2020"	1553	264230	587.7
	"44 years"	"44"	"Female"	"F"	"2001"	"2001"	1165	294296	395.9
	"44 years"	"44"	"Female"	"F"	"2002"	"2002"	1209	296484	407.8
	"44 years"	"44"	"Female"	"F"	"2003"	"2003"	1191	302428	393.8
	"44 years"	"44"	"Female"	"F"	"2004"	"2004"	1099	320680	342.7
	"44 years"	"44"	"Female"	"F"	"2005"	"2005"	1102	309098	356.5
	"44 years"	"44"	"Female"	"F"	"2006"	"2006"	1108	307811	360.0
	"44 years"	"44"	"Female"	"F"	"2007"	"2007"	1037	310933	333.5
	"44 years"	"44"	"Female"	"F"	"2008"	"2008"	995	316153	314.7
	"44 years"	"44"	"Female"	"F"	"2009"	"2009"	924	318634	290.0
	"44 years"	"44"	"Female"	"F"	"2010"	"2010"	841	304183	276.5
	"44 years"	"44"	"Female"	"F"	"2011"	"2011"	824	291046	283.1
	"44 years"	"44"	"Female"	"F"	"2012"	"2012"	801	290489	275.7
	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	726	288473	251.7
	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	812	311137	261.0
	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	856	314548	272.1
	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	762	300490	253.6
	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	743	292317	254.2
	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	806	283435	284.4
	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	776	292516	265.3
	"44 years"	"44"	"Female"	"F"	"2020 "	"2020"	1034	285950	361.6
	"44 years"	"44"	"Male"	"M"	"2001"	"2001"	1626	258835	628.2
	"44 years"	"44"	"Male"	"M"	"2002"	"2002"	1560	262949	593.3
	"44 years"	"44"	"Male"	"M"	"2003"	"2003"	1557	266332	584.6
	"44 years"	"44"	"Male"	"M"	"2004"	"2004"	1490	285271	522.3
	"44 years"	"44"	"Male"	"M"	"2005"	"2005"	1537	271393	566.3
	"44 years"	"44"	"Male"	"M"	"2006"	"2006"	1422	272013	522.8
	"44 years"	"44"	"Male"	"M"	"2007"	"2007"	1482	274381	540.1
	"44 years"	"44"	"Male"	"M"	"2008"	"2008"	1410	279748	504.0
	"44 years"	"44"	"Male"	"M"	"2009"	"2009"	1289	285237	451.9
	"44 years"	"44"	"Male"	"M"	"2010"	"2010"	1119	272681	410.4
	"44 years"	"44"	"Male"	"M"	"2011"	"2011"	1021	257981	395.8
	"44 years"	"44"	"Male"	"M"	"2012"	"2012"	1041	259834	400.6
	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	1047	258307	405.3
	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	1042	279574	372.7
	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	1123	276168	406.6
	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	1197	265434	451.0
	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	1131	257041	440.0
	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	1181	249796	472.8
	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	1188	260527	456.0
	"44 years"	"44"	"Male"	"M"	"2020 "	"2020"	1609	253863	633.8
	"45 years"	"45"	"Female"	"F"	"2001"	"2001"	1185	281156	421.5
	"45 years"	"45"	"Female"	"F"	"2002"	"2002"	1241	293476	422.9
	"45 years"	"45"	"Female"	"F"	"2003"	"2003"	1232	295453	417.0
	"45 years"	"45"	"Female"	"F"	"2004"	"2004"	1189	301292	394.6
	"45 years"	"45"	"Female"	"F"	"2005"	"2005"	1160	319418	363.2
	"45 years"	"45"	"Female"	"F"	"2006"	"2006"	1204	307784	391.2
	"45 years"	"45"	"Female"	"F"	"2007"	"2007"	1141	306374	372.4
	"45 years"	"45"	"Female"	"F"	"2008"	"2008"	1101	309392	355.9
	"45 years"	"45"	"Female"	"F"	"2009"	"2009"	1068	314462	339.6
	"45 years"	"45"	"Female"	"F"	"2010"	"2010"	970	320041	303.1
	"45 years"	"45"	"Female"	"F"	"2011"	"2011"	930	301009	309.0
	"45 years"	"45"	"Female"	"F"	"2012"	"2012"	891	290854	306.3
	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	837	290132	288.5
	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	868	288932	300.4
	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	847	311269	272.1
	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	935	313708	298.0
	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	869	301153	288.6
	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	861	291317	295.6
	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	829	283104	292.8
	"45 years"	"45"	"Female"	"F"	"2020 "	"2020"	1101	292182	376.8
	"45 years"	"45"	"Male"	"M"	"2001"	"2001"	1744	245799	709.5
	"45 years"	"45"	"Male"	"M"	"2002"	"2002"	1701	257864	659.7
	"45 years"	"45"	"Male"	"M"	"2003"	"2003"	1668	261936	636.8
	"45 years"	"45"	"Male"	"M"	"2004"	"2004"	1737	265600	654.0
	"45 years"	"45"	"Male"	"M"	"2005"	"2005"	1668	284373	586.6
	"45 years"	"45"	"Male"	"M"	"2006"	"2006"	1604	270794	592.3
	"45 years"	"45"	"Male"	"M"	"2007"	"2007"	1526	271395	562.3
	"45 years"	"45"	"Male"	"M"	"2008"	"2008"	1351	273656	493.7
	"45 years"	"45"	"Male"	"M"	"2009"	"2009"	1310	278836	469.8
	"45 years"	"45"	"Male"	"M"	"2010"	"2010"	1247	286738	434.9
	"45 years"	"45"	"Male"	"M"	"2011"	"2011"	1243	268929	462.2
	"45 years"	"45"	"Male"	"M"	"2012"	"2012"	1117	257614	433.6
	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	1127	259161	434.9
	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	1174	258434	454.3
	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	1191	278815	427.2
	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	1273	274938	463.0
	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	1306	265639	491.6
	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	1276	255771	498.9
	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	1234	249138	495.3
	"45 years"	"45"	"Male"	"M"	"2020 "	"2020"	1636	259541	630.3
	"46 years"	"46"	"Female"	"F"	"2001"	"2001"	1261	279935	450.5
	"46 years"	"46"	"Female"	"F"	"2002"	"2002"	1253	280856	446.1
	"46 years"	"46"	"Female"	"F"	"2003"	"2003"	1378	293327	469.8
	"46 years"	"46"	"Female"	"F"	"2004"	"2004"	1340	295519	453.4
	"46 years"	"46"	"Female"	"F"	"2005"	"2005"	1259	301711	417.3
	"46 years"	"46"	"Female"	"F"	"2006"	"2006"	1227	320137	383.3
	"46 years"	"46"	"Female"	"F"	"2007"	"2007"	1177	308665	381.3
	"46 years"	"46"	"Female"	"F"	"2008"	"2008"	1211	307498	393.8
	"46 years"	"46"	"Female"	"F"	"2009"	"2009"	1169	310748	376.2
	"46 years"	"46"	"Female"	"F"	"2010"	"2010"	1074	312908	343.2
	"46 years"	"46"	"Female"	"F"	"2011"	"2011"	1034	315586	327.6
	"46 years"	"46"	"Female"	"F"	"2012"	"2012"	942	300780	313.2
	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	943	290414	324.7
	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	906	290421	312.0
	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	932	288931	322.6
	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	1003	310318	323.2
	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	1041	314336	331.2
	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	971	299914	323.8
	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	935	290775	321.6
	"46 years"	"46"	"Female"	"F"	"2020 "	"2020"	1169	282689	413.5
	"46 years"	"46"	"Male"	"M"	"2001"	"2001"	1864	247235	753.9
	"46 years"	"46"	"Male"	"M"	"2002"	"2002"	1787	245700	727.3
	"46 years"	"46"	"Male"	"M"	"2003"	"2003"	1901	258051	736.7
	"46 years"	"46"	"Male"	"M"	"2004"	"2004"	1793	262882	682.1
	"46 years"	"46"	"Male"	"M"	"2005"	"2005"	1789	266966	670.1
	"46 years"	"46"	"Male"	"M"	"2006"	"2006"	1650	286495	575.9
	"46 years"	"46"	"Male"	"M"	"2007"	"2007"	1632	273301	597.1
	"46 years"	"46"	"Male"	"M"	"2008"	"2008"	1537	274309	560.3
	"46 years"	"46"	"Male"	"M"	"2009"	"2009"	1446	276849	522.3
	"46 years"	"46"	"Male"	"M"	"2010"	"2010"	1353	279098	484.8
	"46 years"	"46"	"Male"	"M"	"2011"	"2011"	1323	282740	467.9
	"46 years"	"46"	"Male"	"M"	"2012"	"2012"	1290	268496	480.5
	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	1256	256797	489.1
	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	1184	259127	456.9
	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	1230	257693	477.3
	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	1312	277540	472.7
	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	1414	274945	514.3
	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	1402	264337	530.4
	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	1348	254898	528.8
	"46 years"	"46"	"Male"	"M"	"2020 "	"2020"	1764	248087	711.0
	"47 years"	"47"	"Female"	"F"	"2001"	"2001"	1215	263905	460.4
	"47 years"	"47"	"Female"	"F"	"2002"	"2002"	1342	279920	479.4
	"47 years"	"47"	"Female"	"F"	"2003"	"2003"	1359	281088	483.5
	"47 years"	"47"	"Female"	"F"	"2004"	"2004"	1399	293797	476.2
	"47 years"	"47"	"Female"	"F"	"2005"	"2005"	1401	296362	472.7
	"47 years"	"47"	"Female"	"F"	"2006"	"2006"	1303	302958	430.1
	"47 years"	"47"	"Female"	"F"	"2007"	"2007"	1408	321734	437.6
	"47 years"	"47"	"Female"	"F"	"2008"	"2008"	1321	310529	425.4
	"47 years"	"47"	"Female"	"F"	"2009"	"2009"	1289	309619	416.3
	"47 years"	"47"	"Female"	"F"	"2010"	"2010"	1136	311796	364.3
	"47 years"	"47"	"Female"	"F"	"2011"	"2011"	1153	314475	366.6
	"47 years"	"47"	"Female"	"F"	"2012"	"2012"	1095	315174	347.4
	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	1039	300068	346.3
	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	986	290503	339.4
	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	1046	290135	360.5
	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	969	288152	336.3
	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	1001	310851	322.0
	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	1066	312929	340.7
	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	1018	299258	340.2
	"47 years"	"47"	"Female"	"F"	"2020 "	"2020"	1211	290294	417.2
	"47 years"	"47"	"Male"	"M"	"2001"	"2001"	1912	229382	833.5
	"47 years"	"47"	"Male"	"M"	"2002"	"2002"	1890	246885	765.5
	"47 years"	"47"	"Male"	"M"	"2003"	"2003"	1933	245482	787.4
