"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"< 1 year"	"0"	"Female"	"F"	"2011"	"2011"	297360
	"< 1 year"	"0"	"Female"	"F"	"2012"	"2012"	296006
	"< 1 year"	"0"	"Female"	"F"	"2013"	"2013"	297267
	"< 1 year"	"0"	"Female"	"F"	"2014"	"2014"	299766
	"< 1 year"	"0"	"Female"	"F"	"2015"	"2015"	301239
	"< 1 year"	"0"	"Female"	"F"	"2016"	"2016"	298583
	"< 1 year"	"0"	"Female"	"F"	"2017"	"2017"	297630
	"< 1 year"	"0"	"Female"	"F"	"2018"	"2018"	299420
	"< 1 year"	"0"	"Female"	"F"	"2019"	"2019"	294790
	"< 1 year"	"0"	"Female"	"F"	"2020"	"2020"	290531
	"< 1 year"	"0"	"Male"	"M"	"2011"	"2011"	306694
	"< 1 year"	"0"	"Male"	"M"	"2012"	"2012"	305536
	"< 1 year"	"0"	"Male"	"M"	"2013"	"2013"	305921
	"< 1 year"	"0"	"Male"	"M"	"2014"	"2014"	308815
	"< 1 year"	"0"	"Male"	"M"	"2015"	"2015"	310293
	"< 1 year"	"0"	"Male"	"M"	"2016"	"2016"	305418
	"< 1 year"	"0"	"Male"	"M"	"2017"	"2017"	306174
	"< 1 year"	"0"	"Male"	"M"	"2018"	"2018"	307345
	"< 1 year"	"0"	"Male"	"M"	"2019"	"2019"	302290
	"< 1 year"	"0"	"Male"	"M"	"2020"	"2020"	300515
	"1 year"	"1"	"Female"	"F"	"2011"	"2011"	295447
	"1 year"	"1"	"Female"	"F"	"2012"	"2012"	298149
	"1 year"	"1"	"Female"	"F"	"2013"	"2013"	296933
	"1 year"	"1"	"Female"	"F"	"2014"	"2014"	298295
	"1 year"	"1"	"Female"	"F"	"2015"	"2015"	300835
	"1 year"	"1"	"Female"	"F"	"2016"	"2016"	302496
	"1 year"	"1"	"Female"	"F"	"2017"	"2017"	299877
	"1 year"	"1"	"Female"	"F"	"2018"	"2018"	298680
	"1 year"	"1"	"Female"	"F"	"2019"	"2019"	300514
	"1 year"	"1"	"Female"	"F"	"2020"	"2020"	295574
	"1 year"	"1"	"Male"	"M"	"2011"	"2011"	304415
	"1 year"	"1"	"Male"	"M"	"2012"	"2012"	307302
	"1 year"	"1"	"Male"	"M"	"2013"	"2013"	306435
	"1 year"	"1"	"Male"	"M"	"2014"	"2014"	306901
	"1 year"	"1"	"Male"	"M"	"2015"	"2015"	309765
	"1 year"	"1"	"Male"	"M"	"2016"	"2016"	311147
	"1 year"	"1"	"Male"	"M"	"2017"	"2017"	306215
	"1 year"	"1"	"Male"	"M"	"2018"	"2018"	306772
	"1 year"	"1"	"Male"	"M"	"2019"	"2019"	307970
	"1 year"	"1"	"Male"	"M"	"2020"	"2020"	302680
	"2 years"	"2"	"Female"	"F"	"2011"	"2011"	298535
	"2 years"	"2"	"Female"	"F"	"2012"	"2012"	296294
	"2 years"	"2"	"Female"	"F"	"2013"	"2013"	299162
	"2 years"	"2"	"Female"	"F"	"2014"	"2014"	298072
	"2 years"	"2"	"Female"	"F"	"2015"	"2015"	299529
	"2 years"	"2"	"Female"	"F"	"2016"	"2016"	302198
	"2 years"	"2"	"Female"	"F"	"2017"	"2017"	303786
	"2 years"	"2"	"Female"	"F"	"2018"	"2018"	300948
	"2 years"	"2"	"Female"	"F"	"2019"	"2019"	299745
	"2 years"	"2"	"Female"	"F"	"2020"	"2020"	301323
	"2 years"	"2"	"Male"	"M"	"2011"	"2011"	306550
	"2 years"	"2"	"Male"	"M"	"2012"	"2012"	305250
	"2 years"	"2"	"Male"	"M"	"2013"	"2013"	308421
	"2 years"	"2"	"Male"	"M"	"2014"	"2014"	307600
	"2 years"	"2"	"Male"	"M"	"2015"	"2015"	308142
	"2 years"	"2"	"Male"	"M"	"2016"	"2016"	310905
	"2 years"	"2"	"Male"	"M"	"2017"	"2017"	312228
	"2 years"	"2"	"Male"	"M"	"2018"	"2018"	307109
	"2 years"	"2"	"Male"	"M"	"2019"	"2019"	307648
	"2 years"	"2"	"Male"	"M"	"2020"	"2020"	308595
	"3 years"	"3"	"Female"	"F"	"2011"	"2011"	308518
	"3 years"	"3"	"Female"	"F"	"2012"	"2012"	299328
	"3 years"	"3"	"Female"	"F"	"2013"	"2013"	297247
	"3 years"	"3"	"Female"	"F"	"2014"	"2014"	300310
	"3 years"	"3"	"Female"	"F"	"2015"	"2015"	299265
	"3 years"	"3"	"Female"	"F"	"2016"	"2016"	300872
	"3 years"	"3"	"Female"	"F"	"2017"	"2017"	303416
	"3 years"	"3"	"Female"	"F"	"2018"	"2018"	304820
	"3 years"	"3"	"Female"	"F"	"2019"	"2019"	301959
	"3 years"	"3"	"Female"	"F"	"2020"	"2020"	300499
	"3 years"	"3"	"Male"	"M"	"2011"	"2011"	316467
	"3 years"	"3"	"Male"	"M"	"2012"	"2012"	307312
	"3 years"	"3"	"Male"	"M"	"2013"	"2013"	306200
	"3 years"	"3"	"Male"	"M"	"2014"	"2014"	309449
	"3 years"	"3"	"Male"	"M"	"2015"	"2015"	308702
	"3 years"	"3"	"Male"	"M"	"2016"	"2016"	309230
	"3 years"	"3"	"Male"	"M"	"2017"	"2017"	312022
	"3 years"	"3"	"Male"	"M"	"2018"	"2018"	313185
	"3 years"	"3"	"Male"	"M"	"2019"	"2019"	308023
	"3 years"	"3"	"Male"	"M"	"2020"	"2020"	308318
	"4 years"	"4"	"Female"	"F"	"2011"	"2011"	306853
	"4 years"	"4"	"Female"	"F"	"2012"	"2012"	309312
	"4 years"	"4"	"Female"	"F"	"2013"	"2013"	300229
	"4 years"	"4"	"Female"	"F"	"2014"	"2014"	298379
	"4 years"	"4"	"Female"	"F"	"2015"	"2015"	301509
	"4 years"	"4"	"Female"	"F"	"2016"	"2016"	300642
	"4 years"	"4"	"Female"	"F"	"2017"	"2017"	302173
	"4 years"	"4"	"Female"	"F"	"2018"	"2018"	304535
	"4 years"	"4"	"Female"	"F"	"2019"	"2019"	305903
	"4 years"	"4"	"Female"	"F"	"2020"	"2020"	302778
	"4 years"	"4"	"Male"	"M"	"2011"	"2011"	317329
	"4 years"	"4"	"Male"	"M"	"2012"	"2012"	317185
	"4 years"	"4"	"Male"	"M"	"2013"	"2013"	308199
	"4 years"	"4"	"Male"	"M"	"2014"	"2014"	307173
	"4 years"	"4"	"Male"	"M"	"2015"	"2015"	310534
	"4 years"	"4"	"Male"	"M"	"2016"	"2016"	309804
	"4 years"	"4"	"Male"	"M"	"2017"	"2017"	310452
	"4 years"	"4"	"Male"	"M"	"2018"	"2018"	313054
	"4 years"	"4"	"Male"	"M"	"2019"	"2019"	314163
	"4 years"	"4"	"Male"	"M"	"2020"	"2020"	308765
	"5 years"	"5"	"Female"	"F"	"2011"	"2011"	300820
	"5 years"	"5"	"Female"	"F"	"2012"	"2012"	307682
	"5 years"	"5"	"Female"	"F"	"2013"	"2013"	310188
	"5 years"	"5"	"Female"	"F"	"2014"	"2014"	301304
	"5 years"	"5"	"Female"	"F"	"2015"	"2015"	299520
	"5 years"	"5"	"Female"	"F"	"2016"	"2016"	302791
	"5 years"	"5"	"Female"	"F"	"2017"	"2017"	301928
	"5 years"	"5"	"Female"	"F"	"2018"	"2018"	303295
	"5 years"	"5"	"Female"	"F"	"2019"	"2019"	305630
	"5 years"	"5"	"Female"	"F"	"2020"	"2020"	306732
	"5 years"	"5"	"Male"	"M"	"2011"	"2011"	308397
	"5 years"	"5"	"Male"	"M"	"2012"	"2012"	318097
	"5 years"	"5"	"Male"	"M"	"2013"	"2013"	318066
	"5 years"	"5"	"Male"	"M"	"2014"	"2014"	309139
	"5 years"	"5"	"Male"	"M"	"2015"	"2015"	308259
	"5 years"	"5"	"Male"	"M"	"2016"	"2016"	311759
	"5 years"	"5"	"Male"	"M"	"2017"	"2017"	311081
	"5 years"	"5"	"Male"	"M"	"2018"	"2018"	311505
	"5 years"	"5"	"Male"	"M"	"2019"	"2019"	314060
	"5 years"	"5"	"Male"	"M"	"2020"	"2020"	314942
	"6 years"	"6"	"Female"	"F"	"2011"	"2011"	295310
	"6 years"	"6"	"Female"	"F"	"2012"	"2012"	301693
	"6 years"	"6"	"Female"	"F"	"2013"	"2013"	308594
	"6 years"	"6"	"Female"	"F"	"2014"	"2014"	311181
	"6 years"	"6"	"Female"	"F"	"2015"	"2015"	302416
	"6 years"	"6"	"Female"	"F"	"2016"	"2016"	300744
	"6 years"	"6"	"Female"	"F"	"2017"	"2017"	304078
	"6 years"	"6"	"Female"	"F"	"2018"	"2018"	303029
	"6 years"	"6"	"Female"	"F"	"2019"	"2019"	304352
	"6 years"	"6"	"Female"	"F"	"2020"	"2020"	306430
	"6 years"	"6"	"Male"	"M"	"2011"	"2011"	304804
	"6 years"	"6"	"Male"	"M"	"2012"	"2012"	309164
	"6 years"	"6"	"Male"	"M"	"2013"	"2013"	318927
	"6 years"	"6"	"Male"	"M"	"2014"	"2014"	318943
	"6 years"	"6"	"Male"	"M"	"2015"	"2015"	310145
	"6 years"	"6"	"Male"	"M"	"2016"	"2016"	309462
	"6 years"	"6"	"Male"	"M"	"2017"	"2017"	312953
	"6 years"	"6"	"Male"	"M"	"2018"	"2018"	312089
	"6 years"	"6"	"Male"	"M"	"2019"	"2019"	312468
	"6 years"	"6"	"Male"	"M"	"2020"	"2020"	314800
	"7 years"	"7"	"Female"	"F"	"2011"	"2011"	293499
	"7 years"	"7"	"Female"	"F"	"2012"	"2012"	296204
	"7 years"	"7"	"Female"	"F"	"2013"	"2013"	302666
	"7 years"	"7"	"Female"	"F"	"2014"	"2014"	309566
	"7 years"	"7"	"Female"	"F"	"2015"	"2015"	312218
	"7 years"	"7"	"Female"	"F"	"2016"	"2016"	303558
	"7 years"	"7"	"Female"	"F"	"2017"	"2017"	301936
	"7 years"	"7"	"Female"	"F"	"2018"	"2018"	305083
	"7 years"	"7"	"Female"	"F"	"2019"	"2019"	303978
	"7 years"	"7"	"Female"	"F"	"2020"	"2020"	305084
	"7 years"	"7"	"Male"	"M"	"2011"	"2011"	302395
	"7 years"	"7"	"Male"	"M"	"2012"	"2012"	305549
	"7 years"	"7"	"Male"	"M"	"2013"	"2013"	309953
	"7 years"	"7"	"Male"	"M"	"2014"	"2014"	319825
	"7 years"	"7"	"Male"	"M"	"2015"	"2015"	319906
	"7 years"	"7"	"Male"	"M"	"2016"	"2016"	311305
	"7 years"	"7"	"Male"	"M"	"2017"	"2017"	310565
	"7 years"	"7"	"Male"	"M"	"2018"	"2018"	313900
	"7 years"	"7"	"Male"	"M"	"2019"	"2019"	312956
	"7 years"	"7"	"Male"	"M"	"2020"	"2020"	313147
	"8 years"	"8"	"Female"	"F"	"2011"	"2011"	292098
	"8 years"	"8"	"Female"	"F"	"2012"	"2012"	294392
	"8 years"	"8"	"Female"	"F"	"2013"	"2013"	297193
	"8 years"	"8"	"Female"	"F"	"2014"	"2014"	303676
	"8 years"	"8"	"Female"	"F"	"2015"	"2015"	310631
	"8 years"	"8"	"Female"	"F"	"2016"	"2016"	313371
	"8 years"	"8"	"Female"	"F"	"2017"	"2017"	304684
	"8 years"	"8"	"Female"	"F"	"2018"	"2018"	302895
	"8 years"	"8"	"Female"	"F"	"2019"	"2019"	305958
	"8 years"	"8"	"Female"	"F"	"2020"	"2020"	304643
	"8 years"	"8"	"Male"	"M"	"2011"	"2011"	300401
	"8 years"	"8"	"Male"	"M"	"2012"	"2012"	303179
	"8 years"	"8"	"Male"	"M"	"2013"	"2013"	306351
	"8 years"	"8"	"Male"	"M"	"2014"	"2014"	310868
	"8 years"	"8"	"Male"	"M"	"2015"	"2015"	320822
	"8 years"	"8"	"Male"	"M"	"2016"	"2016"	321081
	"8 years"	"8"	"Male"	"M"	"2017"	"2017"	312376
	"8 years"	"8"	"Male"	"M"	"2018"	"2018"	311486
	"8 years"	"8"	"Male"	"M"	"2019"	"2019"	314736
	"8 years"	"8"	"Male"	"M"	"2020"	"2020"	313588
	"9 years"	"9"	"Female"	"F"	"2011"	"2011"	296895
	"9 years"	"9"	"Female"	"F"	"2012"	"2012"	293094
	"9 years"	"9"	"Female"	"F"	"2013"	"2013"	295442
	"9 years"	"9"	"Female"	"F"	"2014"	"2014"	298269
	"9 years"	"9"	"Female"	"F"	"2015"	"2015"	304797
	"9 years"	"9"	"Female"	"F"	"2016"	"2016"	311842
	"9 years"	"9"	"Female"	"F"	"2017"	"2017"	314542
	"9 years"	"9"	"Female"	"F"	"2018"	"2018"	305676
	"9 years"	"9"	"Female"	"F"	"2019"	"2019"	303775
	"9 years"	"9"	"Female"	"F"	"2020"	"2020"	306638
	"9 years"	"9"	"Male"	"M"	"2011"	"2011"	305624
	"9 years"	"9"	"Male"	"M"	"2012"	"2012"	301224
	"9 years"	"9"	"Male"	"M"	"2013"	"2013"	303986
	"9 years"	"9"	"Male"	"M"	"2014"	"2014"	307218
	"9 years"	"9"	"Male"	"M"	"2015"	"2015"	311852
	"9 years"	"9"	"Male"	"M"	"2016"	"2016"	321969
	"9 years"	"9"	"Male"	"M"	"2017"	"2017"	322200
	"9 years"	"9"	"Male"	"M"	"2018"	"2018"	313336
	"9 years"	"9"	"Male"	"M"	"2019"	"2019"	312356
	"9 years"	"9"	"Male"	"M"	"2020"	"2020"	315385
	"10 years"	"10"	"Female"	"F"	"2011"	"2011"	307196
	"10 years"	"10"	"Female"	"F"	"2012"	"2012"	297958
	"10 years"	"10"	"Female"	"F"	"2013"	"2013"	294109
	"10 years"	"10"	"Female"	"F"	"2014"	"2014"	296534
	"10 years"	"10"	"Female"	"F"	"2015"	"2015"	299362
	"10 years"	"10"	"Female"	"F"	"2016"	"2016"	306015
	"10 years"	"10"	"Female"	"F"	"2017"	"2017"	313069
	"10 years"	"10"	"Female"	"F"	"2018"	"2018"	315592
	"10 years"	"10"	"Female"	"F"	"2019"	"2019"	306586
	"10 years"	"10"	"Female"	"F"	"2020"	"2020"	304465
	"10 years"	"10"	"Male"	"M"	"2011"	"2011"	316866
	"10 years"	"10"	"Male"	"M"	"2012"	"2012"	306471
	"10 years"	"10"	"Male"	"M"	"2013"	"2013"	302030
	"10 years"	"10"	"Male"	"M"	"2014"	"2014"	304799
	"10 years"	"10"	"Male"	"M"	"2015"	"2015"	308171
	"10 years"	"10"	"Male"	"M"	"2016"	"2016"	313044
	"10 years"	"10"	"Male"	"M"	"2017"	"2017"	323215
	"10 years"	"10"	"Male"	"M"	"2018"	"2018"	323295
	"10 years"	"10"	"Male"	"M"	"2019"	"2019"	314275
	"10 years"	"10"	"Male"	"M"	"2020"	"2020"	313065
	"11 years"	"11"	"Female"	"F"	"2011"	"2011"	315714
	"11 years"	"11"	"Female"	"F"	"2012"	"2012"	308312
	"11 years"	"11"	"Female"	"F"	"2013"	"2013"	298976
	"11 years"	"11"	"Female"	"F"	"2014"	"2014"	295156
	"11 years"	"11"	"Female"	"F"	"2015"	"2015"	297516
	"11 years"	"11"	"Female"	"F"	"2016"	"2016"	300529
	"11 years"	"11"	"Female"	"F"	"2017"	"2017"	307250
	"11 years"	"11"	"Female"	"F"	"2018"	"2018"	314139
	"11 years"	"11"	"Female"	"F"	"2019"	"2019"	316518
	"11 years"	"11"	"Female"	"F"	"2020"	"2020"	307303
	"11 years"	"11"	"Male"	"M"	"2011"	"2011"	326874
	"11 years"	"11"	"Male"	"M"	"2012"	"2012"	317794
	"11 years"	"11"	"Male"	"M"	"2013"	"2013"	307394
	"11 years"	"11"	"Male"	"M"	"2014"	"2014"	302974
	"11 years"	"11"	"Male"	"M"	"2015"	"2015"	305811
	"11 years"	"11"	"Male"	"M"	"2016"	"2016"	309444
	"11 years"	"11"	"Male"	"M"	"2017"	"2017"	314249
	"11 years"	"11"	"Male"	"M"	"2018"	"2018"	324268
	"11 years"	"11"	"Male"	"M"	"2019"	"2019"	324248
	"11 years"	"11"	"Male"	"M"	"2020"	"2020"	315024
	"12 years"	"12"	"Female"	"F"	"2011"	"2011"	308342
	"12 years"	"12"	"Female"	"F"	"2012"	"2012"	316869
	"12 years"	"12"	"Female"	"F"	"2013"	"2013"	309432
	"12 years"	"12"	"Female"	"F"	"2014"	"2014"	300063
	"12 years"	"12"	"Female"	"F"	"2015"	"2015"	296176
	"12 years"	"12"	"Female"	"F"	"2016"	"2016"	298791
	"12 years"	"12"	"Female"	"F"	"2017"	"2017"	301733
	"12 years"	"12"	"Female"	"F"	"2018"	"2018"	308291
	"12 years"	"12"	"Female"	"F"	"2019"	"2019"	315049
	"12 years"	"12"	"Female"	"F"	"2020"	"2020"	317217
	"12 years"	"12"	"Male"	"M"	"2011"	"2011"	318842
	"12 years"	"12"	"Male"	"M"	"2012"	"2012"	327813
	"12 years"	"12"	"Male"	"M"	"2013"	"2013"	318768
	"12 years"	"12"	"Male"	"M"	"2014"	"2014"	308415
	"12 years"	"12"	"Male"	"M"	"2015"	"2015"	304034
	"12 years"	"12"	"Male"	"M"	"2016"	"2016"	307088
	"12 years"	"12"	"Male"	"M"	"2017"	"2017"	310611
	"12 years"	"12"	"Male"	"M"	"2018"	"2018"	315262
	"12 years"	"12"	"Male"	"M"	"2019"	"2019"	325181
	"12 years"	"12"	"Male"	"M"	"2020"	"2020"	324939
	"13 years"	"13"	"Female"	"F"	"2011"	"2011"	310291
	"13 years"	"13"	"Female"	"F"	"2012"	"2012"	309429
	"13 years"	"13"	"Female"	"F"	"2013"	"2013"	317946
	"13 years"	"13"	"Female"	"F"	"2014"	"2014"	310568
	"13 years"	"13"	"Female"	"F"	"2015"	"2015"	301245
	"13 years"	"13"	"Female"	"F"	"2016"	"2016"	297538
	"13 years"	"13"	"Female"	"F"	"2017"	"2017"	300001
	"13 years"	"13"	"Female"	"F"	"2018"	"2018"	302796
	"13 years"	"13"	"Female"	"F"	"2019"	"2019"	309196
	"13 years"	"13"	"Female"	"F"	"2020"	"2020"	315746
	"13 years"	"13"	"Male"	"M"	"2011"	"2011"	320821
	"13 years"	"13"	"Male"	"M"	"2012"	"2012"	319867
	"13 years"	"13"	"Male"	"M"	"2013"	"2013"	328859
	"13 years"	"13"	"Male"	"M"	"2014"	"2014"	319836
	"13 years"	"13"	"Male"	"M"	"2015"	"2015"	309541
	"13 years"	"13"	"Male"	"M"	"2016"	"2016"	305296
	"13 years"	"13"	"Male"	"M"	"2017"	"2017"	308360
	"13 years"	"13"	"Male"	"M"	"2018"	"2018"	311700
	"13 years"	"13"	"Male"	"M"	"2019"	"2019"	316229
	"13 years"	"13"	"Male"	"M"	"2020"	"2020"	325924
	"14 years"	"14"	"Female"	"F"	"2011"	"2011"	310540
	"14 years"	"14"	"Female"	"F"	"2012"	"2012"	311412
	"14 years"	"14"	"Female"	"F"	"2013"	"2013"	310546
	"14 years"	"14"	"Female"	"F"	"2014"	"2014"	319089
	"14 years"	"14"	"Female"	"F"	"2015"	"2015"	311779
	"14 years"	"14"	"Female"	"F"	"2016"	"2016"	302592
	"14 years"	"14"	"Female"	"F"	"2017"	"2017"	298786
	"14 years"	"14"	"Female"	"F"	"2018"	"2018"	301088
	"14 years"	"14"	"Female"	"F"	"2019"	"2019"	303774
	"14 years"	"14"	"Female"	"F"	"2020"	"2020"	309941
	"14 years"	"14"	"Male"	"M"	"2011"	"2011"	320292
	"14 years"	"14"	"Male"	"M"	"2012"	"2012"	321990
	"14 years"	"14"	"Male"	"M"	"2013"	"2013"	321046
	"14 years"	"14"	"Male"	"M"	"2014"	"2014"	330045
	"14 years"	"14"	"Male"	"M"	"2015"	"2015"	321012
	"14 years"	"14"	"Male"	"M"	"2016"	"2016"	310790
	"14 years"	"14"	"Male"	"M"	"2017"	"2017"	306640
	"14 years"	"14"	"Male"	"M"	"2018"	"2018"	309497
	"14 years"	"14"	"Male"	"M"	"2019"	"2019"	312728
	"14 years"	"14"	"Male"	"M"	"2020"	"2020"	317010
	"15 years"	"15"	"Female"	"F"	"2011"	"2011"	311691
	"15 years"	"15"	"Female"	"F"	"2012"	"2012"	311696
	"15 years"	"15"	"Female"	"F"	"2013"	"2013"	312595
	"15 years"	"15"	"Female"	"F"	"2014"	"2014"	311778
	"15 years"	"15"	"Female"	"F"	"2015"	"2015"	320372
	"15 years"	"15"	"Female"	"F"	"2016"	"2016"	313188
	"15 years"	"15"	"Female"	"F"	"2017"	"2017"	303976
	"15 years"	"15"	"Female"	"F"	"2018"	"2018"	299968
	"15 years"	"15"	"Female"	"F"	"2019"	"2019"	302217
	"15 years"	"15"	"Female"	"F"	"2020"	"2020"	304614
	"15 years"	"15"	"Male"	"M"	"2011"	"2011"	320942
	"15 years"	"15"	"Male"	"M"	"2012"	"2012"	321510
	"15 years"	"15"	"Male"	"M"	"2013"	"2013"	323265
	"15 years"	"15"	"Male"	"M"	"2014"	"2014"	322393
	"15 years"	"15"	"Male"	"M"	"2015"	"2015"	331369
	"15 years"	"15"	"Male"	"M"	"2016"	"2016"	322370
	"15 years"	"15"	"Male"	"M"	"2017"	"2017"	312124
	"15 years"	"15"	"Male"	"M"	"2018"	"2018"	307759
	"15 years"	"15"	"Male"	"M"	"2019"	"2019"	310555
	"15 years"	"15"	"Male"	"M"	"2020"	"2020"	313495
	"16 years"	"16"	"Female"	"F"	"2011"	"2011"	326889
	"16 years"	"16"	"Female"	"F"	"2012"	"2012"	313008
	"16 years"	"16"	"Female"	"F"	"2013"	"2013"	313060
	"16 years"	"16"	"Female"	"F"	"2014"	"2014"	314106
	"16 years"	"16"	"Female"	"F"	"2015"	"2015"	313286
	"16 years"	"16"	"Female"	"F"	"2016"	"2016"	322000
	"16 years"	"16"	"Female"	"F"	"2017"	"2017"	314665
	"16 years"	"16"	"Female"	"F"	"2018"	"2018"	305243
	"16 years"	"16"	"Female"	"F"	"2019"	"2019"	301175
	"16 years"	"16"	"Female"	"F"	"2020"	"2020"	303115
	"16 years"	"16"	"Male"	"M"	"2011"	"2011"	339462
	"16 years"	"16"	"Male"	"M"	"2012"	"2012"	322191
	"16 years"	"16"	"Male"	"M"	"2013"	"2013"	322919
	"16 years"	"16"	"Male"	"M"	"2014"	"2014"	324779
	"16 years"	"16"	"Male"	"M"	"2015"	"2015"	323871
	"16 years"	"16"	"Male"	"M"	"2016"	"2016"	332922
	"16 years"	"16"	"Male"	"M"	"2017"	"2017"	323741
	"16 years"	"16"	"Male"	"M"	"2018"	"2018"	313304
	"16 years"	"16"	"Male"	"M"	"2019"	"2019"	308869
	"16 years"	"16"	"Male"	"M"	"2020"	"2020"	311343
	"17 years"	"17"	"Female"	"F"	"2011"	"2011"	343251
	"17 years"	"17"	"Female"	"F"	"2012"	"2012"	328501
	"17 years"	"17"	"Female"	"F"	"2013"	"2013"	314621
	"17 years"	"17"	"Female"	"F"	"2014"	"2014"	314756
	"17 years"	"17"	"Female"	"F"	"2015"	"2015"	315781
	"17 years"	"17"	"Female"	"F"	"2016"	"2016"	315096
	"17 years"	"17"	"Female"	"F"	"2017"	"2017"	323702
	"17 years"	"17"	"Female"	"F"	"2018"	"2018"	316115
	"17 years"	"17"	"Female"	"F"	"2019"	"2019"	306629
	"17 years"	"17"	"Female"	"F"	"2020"	"2020"	302186
	"17 years"	"17"	"Male"	"M"	"2011"	"2011"	356764
	"17 years"	"17"	"Male"	"M"	"2012"	"2012"	340879
	"17 years"	"17"	"Male"	"M"	"2013"	"2013"	323696
	"17 years"	"17"	"Male"	"M"	"2014"	"2014"	324493
	"17 years"	"17"	"Male"	"M"	"2015"	"2015"	326379
	"17 years"	"17"	"Male"	"M"	"2016"	"2016"	325568
	"17 years"	"17"	"Male"	"M"	"2017"	"2017"	334485
	"17 years"	"17"	"Male"	"M"	"2018"	"2018"	325029
	"17 years"	"17"	"Male"	"M"	"2019"	"2019"	314527
	"17 years"	"17"	"Male"	"M"	"2020"	"2020"	309729
	"18 years"	"18"	"Female"	"F"	"2011"	"2011"	352424
	"18 years"	"18"	"Female"	"F"	"2012"	"2012"	344882
	"18 years"	"18"	"Female"	"F"	"2013"	"2013"	330129
	"18 years"	"18"	"Female"	"F"	"2014"	"2014"	316305
	"18 years"	"18"	"Female"	"F"	"2015"	"2015"	316482
	"18 years"	"18"	"Female"	"F"	"2016"	"2016"	317626
	"18 years"	"18"	"Female"	"F"	"2017"	"2017"	316981
	"18 years"	"18"	"Female"	"F"	"2018"	"2018"	325324
	"18 years"	"18"	"Female"	"F"	"2019"	"2019"	317634
	"18 years"	"18"	"Female"	"F"	"2020"	"2020"	307753
	"18 years"	"18"	"Male"	"M"	"2011"	"2011"	369224
	"18 years"	"18"	"Male"	"M"	"2012"	"2012"	358118
	"18 years"	"18"	"Male"	"M"	"2013"	"2013"	342280
	"18 years"	"18"	"Male"	"M"	"2014"	"2014"	325237
	"18 years"	"18"	"Male"	"M"	"2015"	"2015"	326181
	"18 years"	"18"	"Male"	"M"	"2016"	"2016"	328165
	"18 years"	"18"	"Male"	"M"	"2017"	"2017"	327125
	"18 years"	"18"	"Male"	"M"	"2018"	"2018"	335807
	"18 years"	"18"	"Male"	"M"	"2019"	"2019"	326230
	"18 years"	"18"	"Male"	"M"	"2020"	"2020"	315349
	"19 years"	"19"	"Female"	"F"	"2011"	"2011"	362482
	"19 years"	"19"	"Female"	"F"	"2012"	"2012"	354042
	"19 years"	"19"	"Female"	"F"	"2013"	"2013"	346440
	"19 years"	"19"	"Female"	"F"	"2014"	"2014"	331831
	"19 years"	"19"	"Female"	"F"	"2015"	"2015"	318066
	"19 years"	"19"	"Female"	"F"	"2016"	"2016"	318373
	"19 years"	"19"	"Female"	"F"	"2017"	"2017"	319537
	"19 years"	"19"	"Female"	"F"	"2018"	"2018"	318527
	"19 years"	"19"	"Female"	"F"	"2019"	"2019"	326719
	"19 years"	"19"	"Female"	"F"	"2020"	"2020"	318686
	"19 years"	"19"	"Male"	"M"	"2011"	"2011"	375259
	"19 years"	"19"	"Male"	"M"	"2012"	"2012"	370727
	"19 years"	"19"	"Male"	"M"	"2013"	"2013"	359581
	"19 years"	"19"	"Male"	"M"	"2014"	"2014"	343943
	"19 years"	"19"	"Male"	"M"	"2015"	"2015"	327190
	"19 years"	"19"	"Male"	"M"	"2016"	"2016"	327861
	"19 years"	"19"	"Male"	"M"	"2017"	"2017"	329757
	"19 years"	"19"	"Male"	"M"	"2018"	"2018"	328359
	"19 years"	"19"	"Male"	"M"	"2019"	"2019"	336868
	"19 years"	"19"	"Male"	"M"	"2020"	"2020"	326935
	"20 years"	"20"	"Female"	"F"	"2011"	"2011"	370060
	"20 years"	"20"	"Female"	"F"	"2012"	"2012"	364200
	"20 years"	"20"	"Female"	"F"	"2013"	"2013"	355522
	"20 years"	"20"	"Female"	"F"	"2014"	"2014"	348131
	"20 years"	"20"	"Female"	"F"	"2015"	"2015"	333618
	"20 years"	"20"	"Female"	"F"	"2016"	"2016"	320007
	"20 years"	"20"	"Female"	"F"	"2017"	"2017"	320146
	"20 years"	"20"	"Female"	"F"	"2018"	"2018"	320875
	"20 years"	"20"	"Female"	"F"	"2019"	"2019"	319822
	"20 years"	"20"	"Female"	"F"	"2020"	"2020"	327667
	"20 years"	"20"	"Male"	"M"	"2011"	"2011"	376191
	"20 years"	"20"	"Male"	"M"	"2012"	"2012"	376975
	"20 years"	"20"	"Male"	"M"	"2013"	"2013"	372144
	"20 years"	"20"	"Male"	"M"	"2014"	"2014"	361175
	"20 years"	"20"	"Male"	"M"	"2015"	"2015"	345733
	"20 years"	"20"	"Male"	"M"	"2016"	"2016"	328838
	"20 years"	"20"	"Male"	"M"	"2017"	"2017"	329146
	"20 years"	"20"	"Male"	"M"	"2018"	"2018"	330567
	"20 years"	"20"	"Male"	"M"	"2019"	"2019"	329245
	"20 years"	"20"	"Male"	"M"	"2020"	"2020"	337389
