"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"40 years"	"40"	"Male"	"M"	"2020"	"2020"	1243462
	"41 years"	"41"	"Female"	"F"	"2011"	"2011"	1355774
	"41 years"	"41"	"Female"	"F"	"2012"	"2012"	1326163
	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	1214167
	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	1132106
	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	1102059
	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	1130111
	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	1087485
	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	1124888
	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	1135373
	"41 years"	"41"	"Female"	"F"	"2020"	"2020"	1155608
	"41 years"	"41"	"Male"	"M"	"2011"	"2011"	1372809
	"41 years"	"41"	"Male"	"M"	"2012"	"2012"	1338451
	"41 years"	"41"	"Male"	"M"	"2013"	"2013"	1225762
	"41 years"	"41"	"Male"	"M"	"2014"	"2014"	1139165
	"41 years"	"41"	"Male"	"M"	"2015"	"2015"	1114457
	"41 years"	"41"	"Male"	"M"	"2016"	"2016"	1148329
	"41 years"	"41"	"Male"	"M"	"2017"	"2017"	1099763
	"41 years"	"41"	"Male"	"M"	"2018"	"2018"	1137195
	"41 years"	"41"	"Male"	"M"	"2019"	"2019"	1148852
	"41 years"	"41"	"Male"	"M"	"2020"	"2020"	1170419
	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	1302518
	"42 years"	"42"	"Female"	"F"	"2012"	"2012"	1354219
	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	1324767
	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	1212985
	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	1131063
	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	1100931
	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	1128932
	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	1086022
	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	1123226
	"42 years"	"42"	"Female"	"F"	"2020"	"2020"	1133603
	"42 years"	"42"	"Male"	"M"	"2011"	"2011"	1312606
	"42 years"	"42"	"Male"	"M"	"2012"	"2012"	1370677
	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	1336278
	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	1224016
	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	1137729
	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	1112721
	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	1146049
	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	1097039
	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	1134392
	"42 years"	"42"	"Male"	"M"	"2020"	"2020"	1145806
	"43 years"	"43"	"Female"	"F"	"2011"	"2011"	1276265
	"43 years"	"43"	"Female"	"F"	"2012"	"2012"	1300723
	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	1352514
	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	1323167
	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	1211728
	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	1129728
	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	1099626
	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	1127192
	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	1084316
	"43 years"	"43"	"Female"	"F"	"2020"	"2020"	1121307
	"43 years"	"43"	"Male"	"M"	"2011"	"2011"	1285398
	"43 years"	"43"	"Male"	"M"	"2012"	"2012"	1310065
	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	1367730
	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	1333913
	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	1222215
	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	1135481
	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	1110276
	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	1143124
	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	1094121
	"43 years"	"43"	"Male"	"M"	"2020"	"2020"	1131193
	"44 years"	"44"	"Female"	"F"	"2011"	"2011"	1308735
	"44 years"	"44"	"Female"	"F"	"2012"	"2012"	1274457
	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	1298804
	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	1350560
	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	1321439
	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	1210073
	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	1128266
	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	1097900
	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	1125401
	"44 years"	"44"	"Female"	"F"	"2020"	"2020"	1082417
	"44 years"	"44"	"Male"	"M"	"2011"	"2011"	1308815
	"44 years"	"44"	"Male"	"M"	"2012"	"2012"	1282696
	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	1306971
	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	1364759
	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	1331420
	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	1219628
	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	1132773
	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	1107181
	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	1139933
	"44 years"	"44"	"Male"	"M"	"2020"	"2020"	1090866
	"45 years"	"45"	"Female"	"F"	"2011"	"2011"	1341241
	"45 years"	"45"	"Female"	"F"	"2012"	"2012"	1306593
	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	1272283
	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	1296717
	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	1348366
	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	1319361
	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	1208012
	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	1126147
	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	1095736
	"45 years"	"45"	"Female"	"F"	"2020"	"2020"	1123121
	"45 years"	"45"	"Male"	"M"	"2011"	"2011"	1340896
	"45 years"	"45"	"Male"	"M"	"2012"	"2012"	1305752
	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	1279270
	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	1303671
	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	1361436
	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	1327849
	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	1216355
	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	1129361
	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	1103733
	"45 years"	"45"	"Male"	"M"	"2020"	"2020"	1136164
	"46 years"	"46"	"Female"	"F"	"2011"	"2011"	1450855
	"46 years"	"46"	"Female"	"F"	"2012"	"2012"	1338635
	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	1304009
	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	1269960
	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	1294363
	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	1345946
	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	1316635
	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	1205320
	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	1123471
	"46 years"	"46"	"Female"	"F"	"2020"	"2020"	1093061
	"46 years"	"46"	"Male"	"M"	"2011"	"2011"	1446276
	"46 years"	"46"	"Male"	"M"	"2012"	"2012"	1337075
	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	1301737
	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	1275384
	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	1299848
	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	1357240
	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	1323718
	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	1212085
	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	1125379
	"46 years"	"46"	"Male"	"M"	"2020"	"2020"	1099654
	"47 years"	"47"	"Female"	"F"	"2011"	"2011"	1511815
	"47 years"	"47"	"Female"	"F"	"2012"	"2012"	1447670
	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	1335708
	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	1301286
	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	1267350
	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	1291721
	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	1342950
	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	1313506
	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	1202372
	"47 years"	"47"	"Female"	"F"	"2020"	"2020"	1120596
	"47 years"	"47"	"Male"	"M"	"2011"	"2011"	1499711
	"47 years"	"47"	"Male"	"M"	"2012"	"2012"	1441607
	"47 years"	"47"	"Male"	"M"	"2013"	"2013"	1332492
	"47 years"	"47"	"Male"	"M"	"2014"	"2014"	1297406
	"47 years"	"47"	"Male"	"M"	"2015"	"2015"	1271259
	"47 years"	"47"	"Male"	"M"	"2016"	"2016"	1295335
	"47 years"	"47"	"Male"	"M"	"2017"	"2017"	1352435
	"47 years"	"47"	"Male"	"M"	"2018"	"2018"	1318781
	"47 years"	"47"	"Male"	"M"	"2019"	"2019"	1207512
	"47 years"	"47"	"Male"	"M"	"2020"	"2020"	1120929
	"48 years"	"48"	"Female"	"F"	"2011"	"2011"	1534996
	"48 years"	"48"	"Female"	"F"	"2012"	"2012"	1508160
	"48 years"	"48"	"Female"	"F"	"2013"	"2013"	1444169
	"48 years"	"48"	"Female"	"F"	"2014"	"2014"	1332562
	"48 years"	"48"	"Female"	"F"	"2015"	"2015"	1298170
	"48 years"	"48"	"Female"	"F"	"2016"	"2016"	1264309
	"48 years"	"48"	"Female"	"F"	"2017"	"2017"	1288431
	"48 years"	"48"	"Female"	"F"	"2018"	"2018"	1339479
	"48 years"	"48"	"Female"	"F"	"2019"	"2019"	1310037
	"48 years"	"48"	"Female"	"F"	"2020"	"2020"	1199108
	"48 years"	"48"	"Male"	"M"	"2011"	"2011"	1516392
	"48 years"	"48"	"Male"	"M"	"2012"	"2012"	1494106
	"48 years"	"48"	"Male"	"M"	"2013"	"2013"	1436114
	"48 years"	"48"	"Male"	"M"	"2014"	"2014"	1327535
	"48 years"	"48"	"Male"	"M"	"2015"	"2015"	1292670
	"48 years"	"48"	"Male"	"M"	"2016"	"2016"	1266465
	"48 years"	"48"	"Male"	"M"	"2017"	"2017"	1290293
	"48 years"	"48"	"Male"	"M"	"2018"	"2018"	1347051
	"48 years"	"48"	"Male"	"M"	"2019"	"2019"	1313384
	"48 years"	"48"	"Male"	"M"	"2020"	"2020"	1202385
	"49 years"	"49"	"Female"	"F"	"2011"	"2011"	1560244
	"49 years"	"49"	"Female"	"F"	"2012"	"2012"	1530900
	"49 years"	"49"	"Female"	"F"	"2013"	"2013"	1504121
	"49 years"	"49"	"Female"	"F"	"2014"	"2014"	1440446
	"49 years"	"49"	"Female"	"F"	"2015"	"2015"	1329083
	"49 years"	"49"	"Female"	"F"	"2016"	"2016"	1294633
	"49 years"	"49"	"Female"	"F"	"2017"	"2017"	1260774
	"49 years"	"49"	"Female"	"F"	"2018"	"2018"	1284759
	"49 years"	"49"	"Female"	"F"	"2019"	"2019"	1335617
	"49 years"	"49"	"Female"	"F"	"2020"	"2020"	1306130
	"49 years"	"49"	"Male"	"M"	"2011"	"2011"	1537651
	"49 years"	"49"	"Male"	"M"	"2012"	"2012"	1509998
	"49 years"	"49"	"Male"	"M"	"2013"	"2013"	1487736
	"49 years"	"49"	"Male"	"M"	"2014"	"2014"	1430151
